period,minutes_remaining,seconds_remaning,action_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,loc_x,loc_y,shot_made_flag,game_date,HTM,opponent
8364,3,3,25,Fadeaway Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,28,-205,195,1,20161110,DEN,GSW
8365,3,3,3,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,33,107,321,0,20161110,DEN,GSW
8366,3,0,1,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,29,155,247,0,20161110,DEN,GSW
8367,1,9,14,Running Reverse Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,-9,3,1,20161113,GSW,PHX
8368,1,8,47,Pullup Jump shot,Left Corner 3,Left Side(L),24+ ft.,23,-232,18,1,20161113,GSW,PHX
8369,1,1,48,Driving Reverse Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,-7,21,0,20161113,GSW,PHX
8370,2,5,59,Pullup Jump shot,Above the Break 3,Center(C),24+ ft.,25,46,252,1,20161113,GSW,PHX
8371,2,5,30,Driving Bank shot,In The Paint (Non-RA),Left Side(L),8-16 ft.,11,-70,85,1,20161113,GSW,PHX
8372,2,5,8,Pullup Jump shot,Above the Break 3,Right Side Center(RC),24+ ft.,25,114,228,0,20161113,GSW,PHX
8373,2,2,6,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,0,21,1,20161113,GSW,PHX
8374,2,1,38,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,26,-94,249,1,20161113,GSW,PHX
8375,2,1,9,Pullup Jump shot,Above the Break 3,Center(C),24+ ft.,28,-6,288,0,20161113,GSW,PHX
8376,3,11,28,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,-192,170,0,20161113,GSW,PHX
8377,3,10,42,Jump Shot,Mid-Range,Center(C),8-16 ft.,15,53,146,0,20161113,GSW,PHX
8378,3,4,9,Pullup Jump shot,Above the Break 3,Left Side Center(LC),24+ ft.,28,-150,242,0,20161113,GSW,PHX
8379,3,2,53,Jump Shot,Above the Break 3,Center(C),24+ ft.,24,28,247,1,20161113,GSW,PHX
8380,3,1,44,Pullup Jump shot,Above the Break 3,Center(C),24+ ft.,27,15,272,1,20161113,GSW,PHX
8381,3,1,6,Driving Finger Roll Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,-1,21,1,20161113,GSW,PHX
8382,3,0,7,Floating Jump shot,In The Paint (Non-RA),Center(C),8-16 ft.,10,33,101,0,20161113,GSW,PHX
8383,4,5,8,Running Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,9,43,0,20161113,GSW,PHX
8384,1,10,29,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,25,207,151,0,20161116,TOR,GSW
8385,1,7,22,Driving Finger Roll Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,3,-29,11,1,20161116,TOR,GSW
8386,1,5,11,Driving Reverse Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,3,-34,8,1,20161116,TOR,GSW
8387,1,3,15,Pullup Jump shot,Mid-Range,Left Side Center(LC),16-24 ft.,22,-97,205,1,20161116,TOR,GSW
8388,2,5,58,Pullup Jump shot,Above the Break 3,Center(C),24+ ft.,25,-6,257,0,20161116,TOR,GSW
8389,2,4,39,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,24,192,156,1,20161116,TOR,GSW
8390,2,3,20,Running Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,-1,3,1,20161116,TOR,GSW
8391,2,1,45,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,25,150,203,0,20161116,TOR,GSW
8392,3,8,1,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,-19,2,1,20161116,TOR,GSW
8393,3,7,27,Running Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,3,35,-6,1,20161116,TOR,GSW
8394,3,4,51,Tip Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,9,0,20161116,TOR,GSW
8395,3,3,12,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,26,-147,219,0,20161116,TOR,GSW
8396,3,1,41,Pullup Jump shot,Mid-Range,Left Side(L),16-24 ft.,16,-143,82,1,20161116,TOR,GSW
8397,3,1,4,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,26,168,205,1,20161116,TOR,GSW
8398,3,0,34,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,25,143,208,1,20161116,TOR,GSW
8399,4,5,49,Jump Shot,Mid-Range,Right Side(R),16-24 ft.,17,155,82,0,20161116,TOR,GSW
8400,4,3,16,Pullup Jump shot,Above the Break 3,Center(C),24+ ft.,26,55,262,0,20161116,TOR,GSW
8401,4,1,59,Pullup Jump shot,Mid-Range,Left Side Center(LC),16-24 ft.,19,-97,169,0,20161116,TOR,GSW
8402,4,1,38,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,26,232,121,0,20161116,TOR,GSW
8403,1,11,6,Running Reverse Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,9,8,0,20161118,BOS,GSW
8404,1,7,35,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,1,16,0,20161118,BOS,GSW
8405,1,7,28,Driving Hook Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-27,56,1,20161118,BOS,GSW
8406,1,3,2,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,25,138,218,0,20161118,BOS,GSW
8407,1,2,39,Jump Shot,Mid-Range,Left Side(L),8-16 ft.,14,-145,18,0,20161118,BOS,GSW
8408,1,2,0,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,25,135,218,0,20161118,BOS,GSW
8409,2,4,53,Step Back Jump shot,Mid-Range,Center(C),16-24 ft.,22,-66,218,1,20161118,BOS,GSW
8410,2,4,22,Jump Shot,Above the Break 3,Center(C),24+ ft.,26,-14,262,0,20161118,BOS,GSW
8411,2,1,52,Driving Finger Roll Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,-25,7,1,20161118,BOS,GSW
8412,2,0,0,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,43,-181,395,0,20161118,BOS,GSW
8413,3,11,25,Step Back Jump shot,Above the Break 3,Right Side Center(RC),24+ ft.,26,135,223,0,20161118,BOS,GSW
8414,3,7,48,Pullup Jump shot,Above the Break 3,Center(C),24+ ft.,25,10,257,1,20161118,BOS,GSW
8415,3,7,18,Driving Finger Roll Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,9,-5,1,20161118,BOS,GSW
8416,3,1,46,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,28,-204,193,0,20161118,BOS,GSW
8417,4,6,55,Jump Shot,Mid-Range,Left Side Center(LC),16-24 ft.,19,-102,170,0,20161118,BOS,GSW
8418,4,6,18,Jump Shot,Right Corner 3,Right Side(R),24+ ft.,23,235,21,0,20161118,BOS,GSW
8419,4,4,30,Running Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,-7,3,0,20161118,BOS,GSW
8420,4,1,13,Fadeaway Jump Shot,Right Corner 3,Right Side(R),24+ ft.,23,233,57,1,20161118,BOS,GSW
8421,4,0,48,Driving Finger Roll Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,-9,16,1,20161118,BOS,GSW
8422,4,0,12,Jump Shot,Above the Break 3,Center(C),24+ ft.,30,89,287,0,20161118,BOS,GSW
8423,1,11,21,Jump Shot,Above the Break 3,Center(C),24+ ft.,25,79,244,0,20161119,MIL,GSW
8424,1,6,30,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,26,-197,178,0,20161119,MIL,GSW
8425,1,5,25,Floating Jump shot,In The Paint (Non-RA),Right Side(R),8-16 ft.,9,74,62,1,20161119,MIL,GSW
8426,1,5,9,Running Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,2,0,1,20161119,MIL,GSW
8427,1,3,12,Floating Jump shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,50,7,0,20161119,MIL,GSW
8428,2,6,2,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,-148,210,0,20161119,MIL,GSW
8429,2,4,15,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,-3,-6,0,20161119,MIL,GSW
8430,2,3,46,Jump Shot,Above the Break 3,Center(C),24+ ft.,26,37,262,0,20161119,MIL,GSW
8431,2,1,33,Jump Shot,Right Corner 3,Right Side(R),24+ ft.,23,230,41,1,20161119,MIL,GSW
8432,3,9,25,Jump Shot,Above the Break 3,Center(C),24+ ft.,28,14,288,0,20161119,MIL,GSW
8433,3,8,3,Cutting Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,7,1,20161119,MIL,GSW
8434,3,4,44,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,26,-214,156,0,20161119,MIL,GSW
8435,3,4,20,Jump Shot,Left Corner 3,Left Side(L),24+ ft.,22,-227,31,0,20161119,MIL,GSW
8436,3,3,18,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,-1,2,0,20161119,MIL,GSW
8437,3,3,13,Jump Shot,Mid-Range,Left Side(L),16-24 ft.,21,-212,-11,1,20161119,MIL,GSW
8438,3,2,16,Jump Shot,In The Paint (Non-RA),Center(C),8-16 ft.,9,45,82,0,20161119,MIL,GSW
8439,4,6,3,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,26,-202,178,0,20161119,MIL,GSW
8440,4,5,36,Cutting Finger Roll Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,2,7,1,20161119,MIL,GSW
8441,4,5,14,Jump Shot,Above the Break 3,Center(C),24+ ft.,27,-30,269,0,20161119,MIL,GSW
8442,4,2,47,Driving Finger Roll Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,15,7,1,20161119,MIL,GSW
8443,4,1,14,Jump Shot,Above the Break 3,Center(C),24+ ft.,27,-9,272,0,20161119,MIL,GSW
8444,1,11,11,Jump Shot,Mid-Range,Center(C),16-24 ft.,19,-4,198,0,20161121,IND,GSW
8445,1,9,4,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,-115,232,0,20161121,IND,GSW
8446,1,7,19,Jump Shot,Left Corner 3,Left Side(L),24+ ft.,23,-237,2,0,20161121,IND,GSW
8447,2,5,32,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,24,209,134,0,20161121,IND,GSW
8448,2,4,5,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,25,179,178,1,20161121,IND,GSW
8449,2,0,36,Turnaround Bank shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,71,3,1,20161121,IND,GSW
8450,2,0,10,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,25,215,139,1,20161121,IND,GSW
8451,3,9,51,Cutting Finger Roll Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,-1,2,1,20161121,IND,GSW
8452,3,6,46,Driving Bank shot,Mid-Range,Left Side(L),8-16 ft.,11,-110,36,1,20161121,IND,GSW
8453,3,5,55,Jump Shot,Mid-Range,Left Side Center(LC),16-24 ft.,21,-99,190,1,20161121,IND,GSW
8454,3,3,2,Jump Shot,Above the Break 3,Center(C),24+ ft.,26,-6,262,0,20161121,IND,GSW
8455,1,9,53,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,-215,146,1,20161123,GSW,LAL
8456,1,9,20,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,26,94,252,1,20161123,GSW,LAL
8457,1,6,8,Jump Shot,Above the Break 3,Center(C),24+ ft.,26,-22,262,0,20161123,GSW,LAL
8458,1,3,37,Pullup Jump shot,Above the Break 3,Left Side Center(LC),24+ ft.,26,-169,203,1,20161123,GSW,LAL
8459,1,3,19,Floating Jump shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-34,36,1,20161123,GSW,LAL
8460,1,1,49,Step Back Jump shot,Above the Break 3,Left Side Center(LC),24+ ft.,26,-187,188,1,20161123,GSW,LAL
8461,1,0,4,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,22,127,185,0,20161123,GSW,LAL
8462,2,5,3,Jump Shot,Above the Break 3,Center(C),24+ ft.,26,-38,262,1,20161123,GSW,LAL
8463,2,3,26,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,-199,164,1,20161123,GSW,LAL
8464,2,2,41,Cutting Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,10,16,1,20161123,GSW,LAL
8465,2,0,42,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,26,-196,174,0,20161123,GSW,LAL
8466,2,0,0,Jump Shot,Backcourt,Back Court(BC),Back Court Shot,59,38,591,0,20161123,GSW,LAL
8467,3,9,36,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,9,16,1,20161123,GSW,LAL
8468,3,6,11,Jump Shot,Right Corner 3,Right Side(R),24+ ft.,24,232,65,1,20161123,GSW,LAL
8469,3,4,58,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,-176,183,0,20161123,GSW,LAL
8470,3,3,49,Driving Reverse Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,17,21,0,20161123,GSW,LAL
8471,3,2,55,Cutting Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,1,11,1,20161123,GSW,LAL
8472,3,0,2,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,25,153,203,0,20161123,GSW,LAL
8473,1,11,43,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,24,150,192,0,20161125,LAL,GSW
8474,1,9,0,Running Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,-2,11,0,20161125,LAL,GSW
8475,1,7,28,Running Pull-Up Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,24,-180,163,0,20161125,LAL,GSW
8476,1,5,36,Jump Shot,Left Corner 3,Left Side(L),24+ ft.,23,-237,1,1,20161125,LAL,GSW
8477,1,2,48,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,-131,214,1,20161125,LAL,GSW
8478,1,1,33,Jump Shot,Above the Break 3,Center(C),24+ ft.,31,-95,305,0,20161125,LAL,GSW
8479,2,5,57,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,21,147,153,0,20161125,LAL,GSW
8480,2,4,17,Running Dunk Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,0,20161125,LAL,GSW
8481,2,1,46,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,24,158,187,0,20161125,LAL,GSW
8482,3,10,59,Cutting Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,13,6,1,20161125,LAL,GSW
8483,3,7,37,Running Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,20161125,LAL,GSW
8484,3,3,20,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,24,205,129,0,20161125,LAL,GSW
8485,3,1,59,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,27,122,241,1,20161125,LAL,GSW
8486,4,6,58,Jump Shot,Above the Break 3,Center(C),24+ ft.,24,5,246,1,20161125,LAL,GSW
8487,4,6,9,Running Pull-Up Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,25,111,232,0,20161125,LAL,GSW
8488,4,2,31,Cutting Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,8,-2,1,20161125,LAL,GSW
8489,4,1,56,Putback Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,-16,8,1,20161125,LAL,GSW
8490,1,9,47,Running Jump Shot,Left Corner 3,Left Side(L),24+ ft.,24,-238,70,1,20161126,GSW,MIN
8491,1,8,14,Floating Jump shot,In The Paint (Non-RA),Center(C),8-16 ft.,14,-73,129,1,20161126,GSW,MIN
8492,1,7,59,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,31,-165,267,0,20161126,GSW,MIN
8493,1,3,14,Floating Jump shot,Mid-Range,Right Side(R),8-16 ft.,9,96,21,1,20161126,GSW,MIN
8494,1,2,41,Driving Bank shot,Restricted Area,Center(C),Less Than 8 ft.,3,12,31,1,20161126,GSW,MIN
8495,1,1,44,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,27,-187,200,0,20161126,GSW,MIN
8496,1,0,57,Floating Jump shot,Mid-Range,Right Side(R),8-16 ft.,9,87,31,1,20161126,GSW,MIN
8497,1,0,30,Running Reverse Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,9,23,0,20161126,GSW,MIN
8498,3,9,30,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,28,-142,249,1,20161126,GSW,MIN
8499,3,8,6,Step Back Jump shot,Mid-Range,Right Side Center(RC),16-24 ft.,19,78,180,1,20161126,GSW,MIN
8500,3,6,49,Step Back Jump shot,Mid-Range,Right Side(R),8-16 ft.,14,148,11,0,20161126,GSW,MIN
8501,3,2,55,Floating Jump shot,In The Paint (Non-RA),Center(C),8-16 ft.,8,4,85,1,20161126,GSW,MIN
8502,3,2,9,Driving Finger Roll Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,0,26,1,20161126,GSW,MIN
8503,3,1,48,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,9,18,1,20161126,GSW,MIN
8504,3,1,16,Pullup Jump shot,Right Corner 3,Right Side(R),24+ ft.,22,225,26,1,20161126,GSW,MIN
8505,3,0,35,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,29,-106,272,1,20161126,GSW,MIN
8506,3,0,3,Jump Shot,Above the Break 3,Center(C),24+ ft.,27,-78,259,0,20161126,GSW,MIN
8507,4,5,3,Driving Finger Roll Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,6,16,1,20161126,GSW,MIN
8508,4,3,47,Jump Shot,Above the Break 3,Center(C),24+ ft.,26,-30,262,0,20161126,GSW,MIN
8509,1,10,32,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,-196,170,1,20161128,GSW,ATL
8510,1,6,58,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,25,82,242,0,20161128,GSW,ATL
8511,1,4,42,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,26,191,188,0,20161128,GSW,ATL
8512,1,1,33,Step Back Jump shot,Above the Break 3,Left Side Center(LC),24+ ft.,27,-169,213,1,20161128,GSW,ATL
8513,2,6,57,Step Back Jump shot,Mid-Range,Center(C),16-24 ft.,19,-24,190,0,20161128,GSW,ATL
8514,2,6,5,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,27,156,228,0,20161128,GSW,ATL
8515,2,4,37,Pullup Jump shot,Above the Break 3,Right Side Center(RC),24+ ft.,26,205,169,0,20161128,GSW,ATL
8516,2,0,9,Jump Shot,Restricted Area,Center(C),Less Than 8 ft.,3,4,36,0,20161128,GSW,ATL
8517,3,11,32,Pullup Jump shot,Mid-Range,Right Side Center(RC),16-24 ft.,16,119,120,1,20161128,GSW,ATL
8518,3,5,33,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,25,104,228,1,20161128,GSW,ATL
8519,3,4,18,Pullup Jump shot,Above the Break 3,Center(C),24+ ft.,25,2,252,0,20161128,GSW,ATL
8520,4,6,33,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,4,7,0,20161128,GSW,ATL
8521,4,4,6,Driving Floating Jump Shot,Mid-Range,Left Side(L),8-16 ft.,10,-93,49,0,20161128,GSW,ATL
8522,4,3,29,Driving Floating Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-4,46,1,20161128,GSW,ATL
8523,4,3,0,Pullup Jump shot,Above the Break 3,Left Side Center(LC),24+ ft.,28,-163,229,1,20161128,GSW,ATL
8524,4,0,56,Jump Shot,Above the Break 3,Center(C),24+ ft.,26,25,264,0,20161128,GSW,ATL
8525,4,0,20,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,26,-104,249,0,20161128,GSW,ATL
8526,1,10,48,Floating Jump shot,In The Paint (Non-RA),Center(C),8-16 ft.,12,-45,115,1,20161201,GSW,HOU
8527,1,7,12,Jump Shot,Above the Break 3,Center(C),24+ ft.,25,-66,249,0,20161201,GSW,HOU
8528,2,6,56,Pullup Jump shot,Above the Break 3,Left Side Center(LC),24+ ft.,28,-179,223,1,20161201,GSW,HOU
8529,3,10,29,Jump Shot,In The Paint (Non-RA),Center(C),8-16 ft.,12,-9,121,0,20161201,GSW,HOU
8530,3,8,1,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,28,151,247,0,20161201,GSW,HOU
8531,3,6,21,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,0,21,0,20161201,GSW,HOU
8532,3,6,15,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,-115,228,0,20161201,GSW,HOU
8533,3,5,27,Cutting Finger Roll Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,2,7,1,20161201,GSW,HOU
8534,3,5,1,Running Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,9,16,1,20161201,GSW,HOU
8535,3,4,4,Jump Shot,Above the Break 3,Center(C),24+ ft.,27,-84,262,1,20161201,GSW,HOU
8536,3,1,47,Jump Shot,Right Corner 3,Right Side(R),24+ ft.,23,232,57,0,20161201,GSW,HOU
8537,3,0,40,Step Back Jump shot,Mid-Range,Right Side Center(RC),16-24 ft.,19,145,124,0,20161201,GSW,HOU
8538,4,7,34,Pullup Jump shot,Above the Break 3,Center(C),24+ ft.,26,9,269,0,20161201,GSW,HOU
8539,4,4,25,Pullup Jump shot,Above the Break 3,Right Side Center(RC),24+ ft.,24,184,164,1,20161201,GSW,HOU
8540,4,2,46,Jump Shot,Right Corner 3,Right Side(R),24+ ft.,23,230,16,0,20161201,GSW,HOU
8541,4,1,49,Step Back Jump shot,Mid-Range,Right Side Center(RC),16-24 ft.,20,110,169,1,20161201,GSW,HOU
8542,4,1,10,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,26,89,252,0,20161201,GSW,HOU
8543,5,4,45,Driving Reverse Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,-14,18,1,20161201,GSW,HOU
8544,5,4,11,Pullup Jump shot,Right Corner 3,Right Side(R),24+ ft.,23,227,75,1,20161201,GSW,HOU
8545,5,2,33,Step Back Jump shot,Above the Break 3,Right Side Center(RC),24+ ft.,25,128,218,0,20161201,GSW,HOU
8546,5,1,49,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,24,79,237,0,20161201,GSW,HOU
8547,6,4,7,Driving Finger Roll Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,-16,13,0,20161201,GSW,HOU
8548,1,4,14,Pullup Jump shot,Mid-Range,Right Side Center(RC),16-24 ft.,18,97,159,1,20161203,GSW,PHX
8549,1,2,23,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,-168,193,1,20161203,GSW,PHX
8550,1,0,38,Jump Shot,Left Corner 3,Left Side(L),24+ ft.,23,-228,61,1,20161203,GSW,PHX
8551,1,0,2,Floating Jump shot,In The Paint (Non-RA),Center(C),8-16 ft.,12,4,126,0,20161203,GSW,PHX
8552,2,4,51,Jump Shot,Above the Break 3,Center(C),24+ ft.,27,69,267,0,20161203,GSW,PHX
8553,2,0,28,Driving Reverse Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,10,13,1,20161203,GSW,PHX
8554,3,10,29,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,26,-112,237,0,20161203,GSW,PHX
8555,3,9,14,Cutting Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,0,11,1,20161203,GSW,PHX
8556,3,7,48,Pullup Jump shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,-204,154,1,20161203,GSW,PHX
8557,3,4,43,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,-209,154,1,20161203,GSW,PHX
8558,3,3,46,Floating Jump shot,Mid-Range,Right Side(R),8-16 ft.,10,92,41,1,20161203,GSW,PHX
8559,3,3,5,Jump Shot,In The Paint (Non-RA),Center(C),8-16 ft.,8,-29,80,0,20161203,GSW,PHX
8560,3,2,30,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,26,115,237,1,20161203,GSW,PHX
8561,3,1,36,Driving Floating Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-7,51,1,20161203,GSW,PHX
8562,3,0,2,Floating Jump shot,Mid-Range,Right Side(R),8-16 ft.,9,93,34,0,20161203,GSW,PHX
8563,1,7,25,Pullup Jump shot,Above the Break 3,Right Side Center(RC),24+ ft.,26,145,218,1,20161205,GSW,IND
8564,1,1,41,Floating Jump shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-27,36,0,20161205,GSW,IND
8565,1,1,6,Step Back Jump shot,Above the Break 3,Center(C),24+ ft.,25,40,254,0,20161205,GSW,IND
8566,1,0,25,Jump Shot,Above the Break 3,Center(C),24+ ft.,25,76,247,0,20161205,GSW,IND
8567,1,0,1,Jump Shot,Backcourt,Back Court(BC),Back Court Shot,55,-191,516,0,20161205,GSW,IND
8568,2,4,13,Jump Shot,Right Corner 3,Right Side(R),24+ ft.,24,232,65,0,20161205,GSW,IND
8569,2,4,2,Running Finger Roll Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,-9,16,1,20161205,GSW,IND
8570,2,3,29,Pullup Jump shot,Left Corner 3,Left Side(L),24+ ft.,23,-233,21,1,20161205,GSW,IND
8571,2,1,10,Driving Finger Roll Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,8,1,20161205,GSW,IND
8572,3,8,57,Jump Shot,Above the Break 3,Center(C),24+ ft.,26,81,257,0,20161205,GSW,IND
8573,1,8,28,Jump Shot,Above the Break 3,Center(C),24+ ft.,32,-47,321,0,20161207,LAC,GSW
8574,1,7,6,Cutting Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,25,2,1,20161207,LAC,GSW
8575,1,4,17,Running Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,-6,11,1,20161207,LAC,GSW
8576,1,3,42,Jump Shot,Mid-Range,Left Side(L),16-24 ft.,19,-165,111,1,20161207,LAC,GSW
8577,1,3,8,Cutting Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,-7,21,1,20161207,LAC,GSW
8578,1,2,28,Jump Shot,Left Corner 3,Left Side(L),24+ ft.,23,-230,3,0,20161207,LAC,GSW
8579,1,2,10,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,20,18,1,20161207,LAC,GSW
8580,2,4,38,Cutting Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,6,21,1,20161207,LAC,GSW
8581,2,2,35,Step Back Jump shot,Above the Break 3,Left Side Center(LC),24+ ft.,24,-132,210,0,20161207,LAC,GSW
8582,2,0,0,Running Jump Shot,Backcourt,Back Court(BC),Back Court Shot,64,164,626,0,20161207,LAC,GSW
8583,3,8,56,Jump Shot,Right Corner 3,Right Side(R),24+ ft.,24,240,3,0,20161207,LAC,GSW
8584,3,8,5,Running Pull-Up Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,26,141,223,0,20161207,LAC,GSW
8585,3,7,47,Running Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,6,8,1,20161207,LAC,GSW
8586,3,2,43,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,27,-160,223,0,20161207,LAC,GSW
8587,3,0,38,Jump Shot,In The Paint (Non-RA),Center(C),8-16 ft.,11,-1,116,0,20161207,LAC,GSW
